"contraIndicacao","alergia"
"contraIndicacao","alergia"
"contraIndicacao","hipersensibilidade"
"contraIndicacao","herpes"
"contraIndicacao","varicela"
"reacao","prurido"
"reacao","prurido"
"reacao","hipertricose"
"reacao","hiperglicemia"
